row,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bin_num,bin_cat,ord_num,ord_cat,dateTime,year,age,elapsed_days,month,hour,nominal_num,nominal_cat
134,-122.21,37.84,44.0,3424,597.0,1358.0,597.0,6.0194,292300.0,NEAR BAY,0.0,No,2.0,Low,2022-07-26 09:00:00,2021.0,22.0,145.0,10.0,10.0,3.0,Green
135,-122.21,37.83,40.0,4991,674.0,1616.0,654.0,7.5544,411500.0,NEAR BAY,1.0,Yes,1.0,Very Low,2022-05-13 00:00:00,2014.0,19.0,187.0,12.0,16.0,2.0,Blue
136,-122.2,37.84,30.0,2211,346.0,844.0,343.0,6.0666,311500.0,NEAR BAY,0.0,No,4.0,High,2024-11-24 13:00:00,2014.0,17.0,131.0,1.0,20.0,3.0,Green
137,-122.21,37.84,34.0,3038,490.0,1140.0,496.0,7.0548,325900.0,NEAR BAY,0.0,No,4.0,High,2020-03-30 03:00:00,2017.0,42.0,55.0,3.0,7.0,2.0,Blue
138,-122.19,37.84,18.0,1617,210.0,533.0,194.0,11.6017,392600.0,NEAR BAY,1.0,Yes,5.0,Very High,2024-01-10 13:00:00,2008.0,42.0,47.0,10.0,11.0,0.0,Violet
139,-122.2,37.84,35.0,2865,460.0,1072.0,443.0,7.4882,319300.0,NEAR BAY,0.0,No,5.0,Very High,2024-01-24 12:00:00,2021.0,29.0,198.0,3.0,21.0,1.0,Pink
140,-122.21,37.83,34.0,5065,788.0,1627.0,766.0,6.8976,333300.0,NEAR BAY,0.0,No,5.0,Very High,2023-11-10 18:00:00,2005.0,30.0,60.0,3.0,1.0,3.0,Green
141,-122.19,37.83,28.0,1326,184.0,463.0,190.0,8.2049,335200.0,NEAR BAY,1.0,Yes,2.0,Low,2018-02-23 18:00:00,2019.0,27.0,37.0,3.0,10.0,1.0,Pink
142,-122.2,37.83,26.0,1589,223.0,542.0,211.0,8.401,351200.0,NEAR BAY,0.0,No,4.0,High,2021-01-02 13:00:00,2017.0,27.0,56.0,3.0,7.0,1.0,Pink
143,-122.19,37.83,29.0,1791,271.0,661.0,269.0,6.8538,368900.0,NEAR BAY,1.0,Yes,4.0,High,2018-04-01 04:00:00,2011.0,14.0,192.0,3.0,17.0,1.0,Pink
144,-122.19,37.82,32.0,1835,264.0,635.0,263.0,8.317,365900.0,NEAR BAY,0.0,No,4.0,High,2021-02-14 10:00:00,2012.0,38.0,8.0,1.0,11.0,0.0,Violet
145,-122.2,37.82,37.0,1229,181.0,420.0,176.0,7.0175,366700.0,NEAR BAY,1.0,Yes,4.0,High,2023-05-11 12:00:00,2001.0,32.0,95.0,10.0,23.0,0.0,Violet
146,-122.2,37.82,39.0,3770,534.0,1265.0,500.0,6.3302,362800.0,NEAR BAY,0.0,No,2.0,Low,2025-12-09 17:00:00,2001.0,35.0,29.0,8.0,11.0,2.0,Blue
147,-122.18,37.81,30.0,292,38.0,126.0,52.0,6.3624,483300.0,NEAR BAY,0.0,No,3.0,Medium,2016-02-03 05:00:00,2019.0,27.0,17.0,8.0,23.0,0.0,Violet
148,-122.21,37.82,52.0,2375,333.0,813.0,350.0,7.0549,331400.0,NEAR BAY,0.0,No,1.0,Very Low,2015-05-04 05:00:00,2008.0,32.0,61.0,3.0,7.0,0.0,Violet
149,-122.2,37.81,45.0,2964,436.0,1067.0,426.0,6.7851,323500.0,NEAR BAY,0.0,No,4.0,High,2020-12-22 06:00:00,2001.0,39.0,205.0,7.0,0.0,3.0,Green
150,-122.21,37.8,50.0,2833,605.0,1260.0,552.0,2.8929,216700.0,NEAR BAY,0.0,No,3.0,Medium,2018-08-11 01:00:00,2000.0,34.0,42.0,9.0,5.0,1.0,Pink
151,-122.21,37.8,38.0,2254,535.0,951.0,487.0,3.0812,233100.0,NEAR BAY,0.0,No,5.0,Very High,2021-09-18 21:00:00,2009.0,14.0,128.0,11.0,21.0,1.0,Pink
152,-122.21,37.81,52.0,1389,212.0,510.0,224.0,5.2402,296400.0,NEAR BAY,1.0,Yes,2.0,Low,2019-05-20 00:00:00,2003.0,13.0,66.0,1.0,15.0,2.0,Blue
153,-122.22,37.81,52.0,1971,335.0,765.0,308.0,6.5217,273700.0,NEAR BAY,0.0,No,1.0,Very Low,2023-06-29 06:00:00,2010.0,26.0,29.0,4.0,22.0,3.0,Green
154,-122.22,37.8,52.0,2183,465.0,1129.0,460.0,3.2632,227700.0,NEAR BAY,1.0,Yes,1.0,Very Low,2020-03-27 23:00:00,2004.0,13.0,91.0,3.0,16.0,0.0,Violet
155,-122.22,37.8,52.0,2286,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,0.0,No,2.0,Low,2016-08-30 20:00:00,2014.0,30.0,45.0,10.0,8.0,4.0,Red
156,-122.22,37.8,52.0,2721,541.0,1185.0,515.0,4.5428,239800.0,NEAR BAY,0.0,No,1.0,Very Low,2019-09-07 02:00:00,2012.0,14.0,159.0,1.0,7.0,1.0,Pink
157,-122.22,37.81,52.0,2024,339.0,756.0,340.0,4.072,270100.0,NEAR BAY,0.0,No,1.0,Very Low,2023-11-25 13:00:00,2015.0,22.0,165.0,2.0,12.0,1.0,Pink
158,-122.22,37.81,52.0,2944,536.0,1034.0,521.0,5.3509,302100.0,NEAR BAY,0.0,No,4.0,High,2019-12-30 02:00:00,2023.0,26.0,13.0,8.0,13.0,0.0,Violet
159,-122.23,37.8,52.0,2033,486.0,787.0,459.0,3.1603,269500.0,NEAR BAY,1.0,Yes,3.0,Medium,2023-09-04 01:00:00,2004.0,22.0,205.0,8.0,13.0,3.0,Green
160,-122.23,37.81,52.0,1433,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY,1.0,Yes,4.0,High,2022-07-14 23:00:00,2001.0,12.0,28.0,5.0,7.0,4.0,Red
161,-122.22,37.81,52.0,2927,402.0,1021.0,380.0,8.1564,390100.0,NEAR BAY,1.0,Yes,3.0,Medium,2018-03-16 12:00:00,2016.0,31.0,49.0,6.0,8.0,1.0,Pink
162,-122.23,37.81,52.0,2315,292.0,861.0,258.0,8.8793,410300.0,NEAR BAY,1.0,Yes,4.0,High,2022-10-13 03:00:00,2013.0,31.0,135.0,6.0,5.0,2.0,Blue
163,-122.24,37.81,52.0,2485,313.0,953.0,327.0,6.8591,352400.0,NEAR BAY,1.0,Yes,4.0,High,2020-03-09 20:00:00,2000.0,15.0,196.0,9.0,3.0,4.0,Red
164,-122.24,37.81,52.0,1490,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,1.0,Yes,2.0,Low,2016-07-10 10:00:00,2000.0,43.0,131.0,4.0,18.0,4.0,Red
165,-122.23,37.81,52.0,2814,365.0,878.0,352.0,7.508,348700.0,NEAR BAY,1.0,Yes,1.0,Very Low,2023-01-11 18:00:00,2006.0,24.0,1.0,6.0,22.0,1.0,Pink
166,-122.24,37.81,52.0,2093,550.0,918.0,483.0,2.7477,243800.0,NEAR BAY,0.0,No,5.0,Very High,2022-10-17 02:00:00,2004.0,21.0,13.0,9.0,16.0,0.0,Violet
167,-122.24,37.8,52.0,888,168.0,360.0,175.0,2.1944,211500.0,NEAR BAY,0.0,No,4.0,High,2024-01-25 06:00:00,2005.0,26.0,185.0,11.0,23.0,4.0,Red
168,-122.25,37.8,52.0,2087,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,0.0,No,1.0,Very Low,2023-02-18 23:00:00,2025.0,39.0,42.0,4.0,21.0,3.0,Green
169,-122.24,37.81,52.0,2513,502.0,1048.0,518.0,3.675,269900.0,NEAR BAY,0.0,No,3.0,Medium,2023-02-23 20:00:00,2014.0,31.0,114.0,3.0,19.0,4.0,Red
170,-122.25,37.81,46.0,3232,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY,0.0,No,4.0,High,2023-11-28 11:00:00,2019.0,42.0,24.0,9.0,15.0,0.0,Violet
171,-122.25,37.8,42.0,4120,1065.0,1715.0,1015.0,2.9345,225000.0,NEAR BAY,1.0,Yes,2.0,Low,2025-05-12 18:00:00,2005.0,33.0,25.0,2.0,18.0,3.0,Green
172,-122.25,37.8,43.0,2364,792.0,1359.0,722.0,2.1429,250000.0,NEAR BAY,0.0,No,2.0,Low,2015-04-14 01:00:00,2020.0,43.0,51.0,6.0,2.0,2.0,Blue
173,-122.25,37.8,41.0,1471,469.0,1062.0,413.0,1.6121,171400.0,NEAR BAY,0.0,No,2.0,Low,2019-11-17 18:00:00,2016.0,18.0,161.0,2.0,16.0,1.0,Pink
174,-122.25,37.8,29.0,2468,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,1.0,Yes,4.0,High,2015-04-26 19:00:00,2007.0,18.0,216.0,10.0,8.0,,Green
175,-122.24,37.79,27.0,1632,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,1.0,Yes,2.0,Low,2018-03-23 06:00:00,2007.0,17.0,126.0,9.0,16.0,0.0,Violet
176,-122.25,37.79,45.0,1786,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,0.0,No,4.0,High,2021-12-20 23:00:00,2006.0,27.0,109.0,4.0,7.0,4.0,Red
177,-122.25,37.79,50.0,629,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,0.0,No,3.0,Medium,2018-10-19 15:00:00,2023.0,20.0,166.0,9.0,21.0,0.0,Violet
178,-122.25,37.79,52.0,1339,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,1.0,Yes,2.0,Low,2020-11-06 06:00:00,2007.0,30.0,79.0,4.0,19.0,4.0,Red
179,-122.25,37.8,36.0,1678,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,1.0,Yes,2.0,Low,2021-03-31 04:00:00,2022.0,45.0,40.0,2.0,22.0,4.0,Red
180,-122.25,37.8,43.0,2344,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,1.0,Yes,1.0,Very Low,2015-02-03 05:00:00,2005.0,27.0,204.0,4.0,6.0,1.0,
181,-122.24,37.8,52.0,996,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,1.0,Yes,5.0,Very High,2018-02-08 22:00:00,2006.0,23.0,69.0,4.0,14.0,4.0,Red
182,-122.24,37.8,52.0,1591,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,1.0,Yes,3.0,Medium,2016-01-23 18:00:00,2023.0,17.0,109.0,8.0,6.0,4.0,Red
183,-122.24,37.8,52.0,1586,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,0.0,No,4.0,High,2015-11-21 01:00:00,2020.0,12.0,133.0,12.0,1.0,2.0,Blue
184,-122.24,37.8,47.0,2046,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,0.0,No,3.0,Medium,2015-11-05 17:00:00,2016.0,32.0,97.0,2.0,9.0,4.0,Red
185,-122.23,37.8,52.0,1192,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,1.0,Yes,2.0,Low,2021-07-22 11:00:00,2003.0,37.0,63.0,12.0,12.0,4.0,Red
186,-122.24,37.8,52.0,1803,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,0.0,No,3.0,Medium,2022-11-26 07:00:00,2012.0,14.0,67.0,2.0,12.0,2.0,Blue
187,-122.24,37.8,49.0,2838,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,0.0,No,5.0,Very High,2019-06-30 09:00:00,2025.0,25.0,105.0,9.0,16.0,4.0,Red
188,-122.23,37.8,52.0,783,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,0.0,No,2.0,Low,2024-02-13 13:00:00,2004.0,24.0,27.0,5.0,7.0,0.0,Violet
189,-122.23,37.8,51.0,1590,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,1.0,Yes,4.0,High,2015-04-21 21:00:00,2006.0,20.0,122.0,1.0,1.0,4.0,Red
190,-122.23,37.8,50.0,1746,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,1.0,Yes,2.0,Low,2022-08-06 00:00:00,2015.0,17.0,170.0,2.0,19.0,3.0,Green
191,-122.23,37.8,52.0,1252,299.0,0.0,280.0,2.3929,111900.0,NEAR BAY,1.0,Yes,4.0,High,2022-12-20 22:00:00,2010.0,25.0,157.0,11.0,7.0,2.0,Blue
192,-122.23,37.79,43.0,5963,1344.0,0.0,1231.0,2.1917,112800.0,NEAR BAY,1.0,Yes,4.0,High,2018-04-07 22:00:00,2019.0,44.0,56.0,11.0,22.0,3.0,Green
193,-122.23,37.79,52.0,1783,395.0,0.0,0.0,2.9357,107900.0,NEAR BAY,0.0,No,4.0,High,2023-04-23 21:00:00,2016.0,42.0,205.0,10.0,10.0,2.0,Blue
194,-122.23,37.79,30.0,999,264.0,0.0,0.0,1.8854,137500.0,NEAR BAY,1.0,Yes,4.0,High,2022-07-19 13:00:00,2011.0,32.0,183.0,8.0,22.0,1.0,Pink
195,-122.24,37.79,39.0,1469,431.0,0.0,0.0,2.1638,105500.0,NEAR BAY,1.0,Yes,3.0,Medium,2017-09-21 03:00:00,2008.0,41.0,203.0,11.0,23.0,1.0,Pink
196,-122.24,37.79,47.0,1372,395.0,0.0,0.0,2.125,95500.0,NEAR BAY,0.0,No,1.0,Very Low,2020-04-17 19:00:00,2003.0,39.0,209.0,8.0,13.0,0.0,Violet
197,-122.24,37.79,52.0,674,180.0,0.0,0.0,3.375,116100.0,NEAR BAY,0.0,No,2.0,Low,2016-02-26 00:00:00,2016.0,45.0,185.0,9.0,23.0,4.0,Red
198,-122.24,37.79,43.0,1626,376.0,0.0,0.0,2.2542,112200.0,NEAR BAY,1.0,Yes,3.0,Medium,2018-09-01 06:00:00,2005.0,13.0,149.0,11.0,3.0,1.0,Pink
199,-122.25,37.79,51.0,175,43.0,0.0,0.0,2.1,75000.0,NEAR BAY,,No,2.0,Low,2018-05-10 08:00:00,2009.0,42.0,145.0,11.0,7.0,0.0,Violet
200,-122.25,37.79,39.0,461,129.0,381.0,0.0,1.6,112500.0,NEAR BAY,0.0,No,4.0,High,2025-05-25 15:00:00,2001.0,23.0,212.0,12.0,7.0,3.0,Green
201,-122.25,37.79,52.0,902,237.0,846.0,0.0,3.625,125000.0,NEAR BAY,1.0,Yes,3.0,Medium,2020-01-09 10:00:00,2016.0,22.0,183.0,9.0,0.0,2.0,Blue
202,-122.26,37.8,20.0,2373,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,0.0,No,2.0,Low,2019-07-29 08:00:00,2003.0,38.0,34.0,9.0,11.0,2.0,Blue
203,-122.22,37.77,52.0,391,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,0.0,No,3.0,Medium,2024-07-17 09:00:00,2003.0,35.0,22.0,7.0,19.0,4.0,Red
204,-122.22,37.77,52.0,1137,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,1.0,Yes,3.0,Medium,2024-04-03 10:00:00,2020.0,28.0,135.0,9.0,10.0,3.0,Green
205,-122.23,37.77,52.0,769,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,0.0,No,1.0,Very Low,2019-04-18 00:00:00,2003.0,13.0,63.0,3.0,10.0,2.0,Blue
206,-122.23,37.78,52.0,472,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,0.0,No,3.0,Medium,2015-01-13 10:00:00,2002.0,12.0,163.0,7.0,2.0,3.0,Green
207,-122.23,37.78,52.0,862,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,1.0,Yes,2.0,Low,2017-06-24 05:00:00,2012.0,18.0,30.0,3.0,11.0,2.0,Blue
208,-122.22,37.78,50.0,1920,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,1.0,Yes,4.0,High,2017-12-03 10:00:00,2020.0,32.0,125.0,1.0,21.0,2.0,Blue
209,-122.23,37.78,43.0,1420,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,0.0,No,5.0,Very High,2022-02-04 22:00:00,2023.0,35.0,54.0,4.0,7.0,2.0,Blue
210,-122.23,37.78,52.0,986,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,1.0,Yes,1.0,Very Low,2015-11-13 04:00:00,2022.0,39.0,120.0,2.0,9.0,0.0,Violet
211,-122.23,37.78,44.0,2340,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,0.0,No,4.0,High,2025-12-07 03:00:00,2018.0,42.0,164.0,11.0,1.0,4.0,Red
212,-122.23,37.79,48.0,1696,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,0.0,No,2.0,Low,2025-08-09 13:00:00,2021.0,28.0,95.0,12.0,2.0,0.0,Violet
213,-122.23,37.79,49.0,1175,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,1.0,Yes,4.0,High,2015-10-23 20:00:00,2020.0,30.0,6.0,11.0,8.0,1.0,Pink
214,-122.22,37.79,37.0,2343,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,1.0,Yes,2.0,Low,2022-06-06 01:00:00,2015.0,28.0,200.0,2.0,7.0,1.0,Pink
215,-122.23,37.79,30.0,610,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,1.0,Yes,4.0,High,2018-08-25 01:00:00,2003.0,44.0,119.0,11.0,15.0,4.0,Red
216,-122.23,37.79,40.0,930,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,0.0,No,5.0,Very High,2022-12-06 18:00:00,2000.0,21.0,75.0,8.0,13.0,1.0,Pink
217,-122.22,37.79,44.0,1487,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,0.0,No,1.0,Very Low,2020-07-29 17:00:00,2000.0,15.0,38.0,2.0,22.0,1.0,Pink
218,-122.22,37.79,52.0,3424,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,1.0,Yes,1.0,Very Low,2022-04-19 17:00:00,2009.0,29.0,111.0,3.0,8.0,2.0,Blue
219,-122.21,37.79,52.0,762,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2015-05-19 19:00:00,2006.0,42.0,92.0,10.0,2.0,1.0,Pink
220,-122.22,37.79,46.0,2366,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,0.0,No,5.0,Very High,2022-02-25 11:00:00,2011.0,15.0,44.0,8.0,2.0,,Pink
221,-122.22,37.79,49.0,1826,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,0.0,No,5.0,Very High,2020-11-24 07:00:00,2004.0,25.0,142.0,5.0,0.0,1.0,Pink
222,-122.22,37.79,38.0,3049,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,0.0,No,1.0,Very Low,2017-12-04 18:00:00,2001.0,40.0,203.0,8.0,4.0,4.0,Red
223,-122.2,37.79,29.0,1640,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,1.0,Yes,2.0,Low,2020-10-30 03:00:00,2020.0,42.0,99.0,10.0,16.0,3.0,Green
224,-122.21,37.79,47.0,1543,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,0.0,No,3.0,Medium,2017-12-30 10:00:00,2013.0,34.0,185.0,3.0,15.0,2.0,Blue
225,-122.21,37.79,34.0,2364,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,0.0,No,2.0,Low,2017-04-06 03:00:00,2006.0,22.0,140.0,12.0,3.0,2.0,Blue
226,-122.21,37.79,35.0,1745,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,1.0,Yes,4.0,High,2017-03-04 08:00:00,2018.0,28.0,95.0,9.0,2.0,3.0,Green
227,-122.21,37.8,39.0,2003,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,1.0,Yes,2.0,Low,2021-06-20 13:00:00,2018.0,32.0,193.0,4.0,16.0,2.0,Blue
228,-122.21,37.8,39.0,2018,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2023-02-05 22:00:00,2025.0,30.0,75.0,7.0,3.0,3.0,Green
229,-122.2,37.8,43.0,3045,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,0.0,No,2.0,Low,2021-12-25 21:00:00,2002.0,28.0,136.0,10.0,5.0,3.0,Green
230,-122.2,37.8,52.0,1547,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,0.0,No,3.0,Medium,2017-02-11 10:00:00,2000.0,42.0,192.0,8.0,14.0,0.0,Violet
231,-122.21,37.8,52.0,3519,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,0.0,No,1.0,Very Low,2025-12-12 04:00:00,2009.0,41.0,34.0,5.0,16.0,1.0,Pink
232,-122.2,37.8,41.0,2070,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,0.0,No,2.0,Low,2018-05-17 04:00:00,2001.0,18.0,195.0,6.0,12.0,1.0,Pink
233,-122.21,37.8,48.0,1321,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,1.0,Yes,5.0,Very High,2017-05-26 07:00:00,2009.0,14.0,1.0,6.0,2.0,0.0,Violet
234,-122.19,37.8,48.0,1694,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,1.0,Yes,3.0,Medium,2015-07-13 23:00:00,2010.0,14.0,42.0,6.0,3.0,4.0,Red
235,-122.19,37.8,46.0,1938,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,1.0,Yes,5.0,Very High,2016-08-24 00:00:00,2005.0,32.0,33.0,10.0,23.0,1.0,Pink
236,-122.19,37.79,50.0,968,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,0.0,No,4.0,High,2021-10-29 14:00:00,2019.0,27.0,32.0,8.0,10.0,,Pink
237,-122.2,37.79,40.0,1060,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,1.0,Yes,3.0,Medium,2023-06-21 05:00:00,2006.0,15.0,139.0,6.0,18.0,2.0,Blue
238,-122.2,37.8,46.0,2041,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,1.0,Yes,5.0,Very High,2020-07-21 09:00:00,2015.0,17.0,106.0,10.0,4.0,4.0,Red
239,-122.19,37.8,52.0,1813,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,0.0,No,1.0,Very Low,2021-08-03 19:00:00,2012.0,18.0,9.0,2.0,20.0,2.0,Blue
240,-122.19,37.79,45.0,2718,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,0.0,No,1.0,,2017-03-01 04:00:00,2009.0,18.0,75.0,9.0,10.0,4.0,Red
241,-122.19,37.79,28.0,3144,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,1.0,Yes,3.0,Medium,2017-10-20 14:00:00,2003.0,20.0,151.0,7.0,9.0,1.0,Pink
242,-122.2,37.79,35.0,1802,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,0.0,No,4.0,High,2021-01-22 10:00:00,2021.0,26.0,194.0,11.0,12.0,2.0,Blue
243,-122.2,37.79,49.0,882,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,0.0,No,4.0,High,2022-09-01 10:00:00,2003.0,19.0,27.0,8.0,5.0,1.0,Pink
244,-122.2,37.79,44.0,1621,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,1.0,Yes,2.0,Low,2018-09-15 19:00:00,2009.0,37.0,118.0,9.0,8.0,3.0,Green
245,-122.21,37.79,45.0,2115,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,1.0,Yes,2.0,Low,2025-01-24 16:00:00,2001.0,24.0,139.0,11.0,6.0,4.0,Red
246,-122.2,37.79,45.0,2021,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,1.0,Yes,3.0,Medium,2015-07-20 22:00:00,2000.0,30.0,94.0,7.0,9.0,3.0,Green
247,-122.21,37.78,46.0,2239,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,0.0,No,3.0,Medium,2015-01-09 22:00:00,2008.0,27.0,133.0,4.0,20.0,3.0,Green
248,-122.21,37.78,52.0,1477,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2023-03-20 16:00:00,2024.0,34.0,46.0,7.0,14.0,0.0,Violet
249,-122.21,37.78,52.0,1056,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,1.0,Yes,1.0,Very Low,2024-05-11 22:00:00,2019.0,44.0,130.0,5.0,18.0,1.0,Pink
250,-122.21,37.78,49.0,898,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,1.0,Yes,4.0,High,2015-12-20 02:00:00,2021.0,15.0,183.0,6.0,8.0,1.0,Pink
251,-122.22,37.78,44.0,2968,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,0.0,No,5.0,Very High,2024-09-20 21:00:00,2014.0,37.0,168.0,2.0,22.0,0.0,Violet
252,-122.21,37.78,43.0,1702,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,1.0,Yes,1.0,Very Low,2015-04-19 23:00:00,2003.0,35.0,110.0,3.0,10.0,3.0,Green
253,-122.21,37.78,47.0,881,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,1.0,Yes,5.0,Very High,2022-04-12 10:00:00,2012.0,36.0,193.0,12.0,11.0,0.0,Violet
254,-122.22,37.77,40.0,494,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,0.0,No,4.0,High,2025-07-13 14:00:00,2017.0,44.0,151.0,6.0,10.0,1.0,Pink
255,-122.22,37.78,50.0,1776,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,1.0,Yes,2.0,Low,2015-06-14 11:00:00,2010.0,44.0,6.0,3.0,5.0,3.0,Green
256,-122.22,37.78,44.0,1678,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,0.0,No,2.0,Low,2024-07-01 07:00:00,2011.0,24.0,6.0,12.0,15.0,3.0,Green
257,-122.22,37.78,51.0,1637,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,1.0,Yes,4.0,High,2016-09-17 20:00:00,2002.0,33.0,149.0,2.0,2.0,0.0,Violet
258,-122.21,37.76,52.0,1420,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,1.0,Yes,3.0,Medium,2023-03-28 10:00:00,2016.0,25.0,108.0,4.0,15.0,4.0,Red
259,-122.21,37.77,52.0,591,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,0.0,No,2.0,Low,2016-08-10 09:00:00,2014.0,43.0,190.0,1.0,23.0,4.0,Red
260,-122.21,37.77,52.0,745,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,0.0,No,1.0,,2023-09-14 05:00:00,2014.0,13.0,163.0,2.0,14.0,2.0,Blue
261,-122.2,37.77,49.0,2272,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,1.0,Yes,4.0,High,2025-12-03 16:00:00,2005.0,14.0,157.0,12.0,23.0,1.0,Pink
262,-122.21,37.77,46.0,1234,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,0.0,No,4.0,High,2023-04-12 00:00:00,2020.0,36.0,23.0,8.0,10.0,3.0,Green
263,-122.21,37.77,43.0,1017,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,1.0,Yes,5.0,Very High,2025-10-04 01:00:00,2001.0,44.0,181.0,10.0,17.0,0.0,Violet
264,-122.19,37.77,42.0,932,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,1.0,Yes,5.0,Very High,2019-12-29 03:00:00,2021.0,45.0,95.0,6.0,17.0,0.0,Violet
265,-122.2,37.77,39.0,2689,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-06-24 17:00:00,2015.0,23.0,105.0,9.0,20.0,2.0,Blue
266,-122.2,37.77,41.0,1547,415.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,0.0,No,5.0,,2019-01-09 02:00:00,2000.0,35.0,89.0,9.0,3.0,0.0,Violet
